NAME,ID,Total_Amount
Shauna,6.02E+16,4239
Atlanta,5.32E+16,7731
Georgina,4.46E+16,4959
Kristina,5.28E+16,4218
Meg,4.33E+16,4350
Stephanie,6.37E+16,9261
Caryl,6.89E+16,1185
Petronia,4.39E+16,4048
Cindelyn,4.34E+16,5605
Celisse,5.64E+16,9345
Consuela,4.94E+16,6096
Sandie,5.95E+16,5690
Helena,4.81E+16,2184
Lindie,6.09E+16,1194
Blinni,6.52E+16,5489
Minne,4.73E+16,8465
Annice,4.61E+16,4984
Moyna,5.31E+16,2714
Lonnie,4.72E+16,6011
Dorene,5.86E+16,5939
Rayna,5.49E+16,4694
Ileana,4.76E+16,8471
Lanna,6.41E+16,3698
Sue,6.50E+16,7110
Shel,5.95E+16,2702
Tierney,6.97E+16,9930
Aubrie,4.59E+16,7842
Ernesta,5.98E+16,3653
Mallory,4.55E+16,7230
Margarette,6.93E+16,8994
Hermione,4.31E+16,1182
Brynna,5.94E+16,6844
Fredericka,4.06E+16,7772
Rori,4.51E+16,7477
Marleah,6.28E+16,3143
Odessa,6.52E+16,7211
Modestia,4.37E+16,4156
Hayley,4.53E+16,4337
Lonnie,6.80E+16,8794
Alie,6.87E+16,7167
Leontine,4.72E+16,1844
Kaia,5.94E+16,6015
Ardys,6.64E+16,8772
Jillayne,5.94E+16,9516
Korrie,5.32E+16,8849
Rivalee,4.54E+16,4540
Giustina,5.68E+16,1158
Dolli,4.48E+16,6818
Augustine,6.04E+16,8347
Lindie,4.59E+16,1386
Jenda,5.90E+16,7715
Gusty,4.19E+16,5873
Fayre,5.05E+16,5519
Calla,5.76E+16,5407
Dennie,6.99E+16,6309
Maye,5.36E+16,3222
Pamella,4.08E+16,5350
Shannah,6.26E+16,6933
Tamqrah,5.68E+16,8729
Winifred,6.93E+16,4694
Libbie,4.97E+16,5852
Eugine,4.60E+16,1314
Jaclyn,5.07E+16,2140
Dolli,4.65E+16,9925
Estell,4.02E+16,3952
Gui,4.26E+16,2339
Maisey,5.31E+16,8832
Cam,4.10E+16,5812
Nikki,5.68E+16,9030
Latisha,5.33E+16,5384
Chere,5.84E+16,5393
Elmira,5.14E+16,1009
Luci,5.81E+16,2014
Nataline,4.76E+16,6090
Kerrin,5.95E+16,7208
Aigneis,6.98E+16,7832
Pearline,4.51E+16,7082
Danika,4.85E+16,9215
Roberta,5.27E+16,3936
Gianina,6.43E+16,3531
Max,5.65E+16,4644
Jessamyn,6.53E+16,9791
Antonietta,6.92E+16,7308
Tori,4.05E+16,7357
Hollie,5.99E+16,3787
Anthia,6.97E+16,3598
Gaylene,6.85E+16,9530
Gilligan,5.71E+16,3716
Sean,5.21E+16,6453
Yolane,5.13E+16,9289
Daphne,5.33E+16,7975
Rayna,5.45E+16,2522
Ethel,6.77E+16,6184
Carly,4.91E+16,4980
Reeba,6.99E+16,5305
Benita,6.57E+16,8113
Devina,5.21E+16,3047
Damaris,4.20E+16,6785
Lorie,5.16E+16,6951
Therine,5.45E+16,3977
Nyssa,5.17E+16,3353
Wilma,5.37E+16,3267
Romona,6.82E+16,4494
Jillayne,4.26E+16,2208
Penelopa,4.52E+16,7423
Fayre,6.75E+16,3261
Atlanta,4.97E+16,4126
Maridel,6.44E+16,2417
Madalyn,4.30E+16,1298
Karena,7.00E+16,6156
Damaris,5.96E+16,8552
Alexine,6.76E+16,8233
Violet,4.65E+16,2673
Nadine,4.14E+16,4452
Larine,7.00E+16,7515
Ronna,4.53E+16,2550
Ida,5.25E+16,1359
Leona,4.78E+16,2522
Sybille,4.12E+16,8714
Shel,5.36E+16,3781
Beatriz,4.30E+16,7120
Sherrie,4.45E+16,4575
Nollie,6.64E+16,3509
Nicoli,4.04E+16,1274
Amara,4.39E+16,9349
Silvana,6.69E+16,7598
Rosene,6.60E+16,8710
Raf,6.05E+16,4659
Marnia,6.71E+16,6485
Molli,4.03E+16,4685
Annabela,4.46E+16,7641
Nelle,5.81E+16,1900
Donetta,5.97E+16,5482
Celisse,5.84E+16,2083
Queenie,5.06E+16,2666
Lyssa,5.05E+16,5721
Bobinette,4.65E+16,5164
Damaris,4.04E+16,5212
Aryn,4.34E+16,2286
Gavrielle,5.43E+16,1150
Rozele,5.53E+16,7021
Christian,6.30E+16,7699
Rochette,5.88E+16,1802
Beth,5.10E+16,4021
Celene,5.98E+16,9726
Carmencita,5.22E+16,3698
Perry,4.61E+16,9216
Debee,4.21E+16,8326
Rhea,5.47E+16,2937
Gerianna,6.34E+16,5405
Alyssa,5.83E+16,9625
June,5.87E+16,1897
Bobbi,4.74E+16,9227
Katleen,5.33E+16,6874
Annaliese,5.46E+16,7768
Marylou,5.43E+16,5563
Kayla,6.80E+16,1746
Florie,5.26E+16,5406
Jasmina,4.14E+16,6928
Annice,5.37E+16,5196
Elbertina,6.44E+16,4677
Selia,4.03E+16,4680
Tomasina,6.19E+16,1371
Debee,5.51E+16,9169
Hermione,4.26E+16,6715
Celestyna,6.21E+16,6943
Iseabal,4.06E+16,2490
Joeann,6.29E+16,5061
Sallie,4.60E+16,3490
Alie,5.15E+16,6718
Natka,5.78E+16,1286
Allyce,5.61E+16,7044
Ulrike,4.60E+16,7838
Isa,6.62E+16,2662
Brynna,4.81E+16,6687
Modestia,4.19E+16,1107
Mady,5.38E+16,3005
Lorne,4.08E+16,1529
Rayna,4.57E+16,1065
Mallory,5.11E+16,3977
Selma,4.81E+16,9410
Deane,6.84E+16,9214
Orsola,5.47E+16,7505
Sophia,4.73E+16,3454
Jackie,4.48E+16,5828
Micheline,6.38E+16,8852
Gale,5.79E+16,7163
Alameda,5.43E+16,5058
Marcelline,6.02E+16,2634
Nickie,5.34E+16,9504
Goldie,5.82E+16,9778
Aurore,6.06E+16,4856
Aimil,4.99E+16,9946
Orsola,6.77E+16,3303
Diena,6.66E+16,6084
Jasmina,4.56E+16,8508
Orsola,4.91E+16,7476
Zaria,4.34E+16,3272
Cristabel,6.09E+16,2500
Alyssa,5.95E+16,2981
Kristina,5.01E+16,8350
Madelle,6.75E+16,3944
Shaine,4.81E+16,7781
Marylou,6.00E+16,6309
Kayla,4.14E+16,9463
Glenda,5.61E+16,8965
Neila,6.81E+16,6294
Annice,5.40E+16,5885
Agnese,4.59E+16,9767
Dennie,4.18E+16,1510
Ingrid,6.13E+16,6462
Mignon,4.36E+16,9113
Thalia,4.37E+16,7036
Fredericka,5.70E+16,7250
Gusella,6.16E+16,4779
Farrah,6.93E+16,6040
Grier,6.90E+16,2631
Kathi,6.51E+16,4290
Kalina,6.03E+16,4315
Lynnea,4.89E+16,4883
Tracey,5.11E+16,5068
Sarette,4.52E+16,7029
Chrystel,4.10E+16,7329
Inga,4.26E+16,9617
Jackie,4.03E+16,3353
Antonietta,6.79E+16,6357
Dyann,6.78E+16,2558
Shannah,4.93E+16,7840
Sharlene,4.19E+16,4535
Sadie,6.15E+16,2663
Siana,6.35E+16,2189
Jan,6.85E+16,7803
Anica,5.06E+16,3586
Alleen,5.10E+16,8550
Ulrike,6.27E+16,9473
Maryellen,4.24E+16,1946
Cherilyn,5.30E+16,3469
Leanna,5.00E+16,5320
Alie,6.62E+16,4875
Collen,4.20E+16,8783
Karena,6.90E+16,1562
Jaime,6.32E+16,6302
Aeriela,4.31E+16,8287
Alex,6.89E+16,9710
Merle,5.35E+16,4528
Stephanie,6.78E+16,2542
Imojean,6.80E+16,5094
Cathie,4.27E+16,8814
Wynne,5.13E+16,7012
Alisha,4.03E+16,7441
Ardys,4.58E+16,2911
Elvira,4.35E+16,3804
Paulita,6.24E+16,5465
Gabi,6.80E+16,5362
Rozele,5.51E+16,1330
Gwyneth,5.37E+16,9935
Tabbatha,6.94E+16,5440
Alleen,5.09E+16,7342
Lilith,5.86E+16,2878
Julieta,5.43E+16,9197
Betta,4.18E+16,8802
Rosaline,5.00E+16,8349
Caritta,4.58E+16,5418
Heddie,4.63E+16,9544
Kathy,5.93E+16,2341
Ernesta,4.30E+16,4878
Viki,4.40E+16,5052
Caritta,6.15E+16,8175
Beth,6.49E+16,3425
Brena,4.71E+16,6468
Kara-Lynn,5.21E+16,1404
Sallie,5.89E+16,6646
Valeda,5.36E+16,2427
Gretal,4.30E+16,5225
Corina,6.65E+16,7697
Emmey,4.01E+16,4010
Brietta,6.39E+16,9802
Sallie,6.40E+16,9370
Catharine,4.71E+16,1930
Benita,6.56E+16,2732
Johna,6.88E+16,6238
Renie,5.95E+16,3113
Demetris,5.61E+16,6689
Jenda,5.96E+16,7959
Tori,5.05E+16,4026
Jean,4.52E+16,9195
Cyndie,5.90E+16,8876
Brooks,6.98E+16,7830
Marline,4.96E+16,6799
Imojean,4.07E+16,8559
Joelly,6.22E+16,2551
Kial,4.59E+16,4317
Ottilie,6.42E+16,3154
Larine,4.62E+16,1171
Phylis,5.59E+16,9561
Dode,4.40E+16,9485
Vinita,4.98E+16,5753
Talya,4.80E+16,1667
Sybille,5.92E+16,6023
Ricky,5.83E+16,3004
Fidelia,4.19E+16,3445
Eve,6.25E+16,5036
Kristina,4.03E+16,1259
Minda,5.23E+16,2167
Glynnis,5.75E+16,4544
Sophia,6.43E+16,4364
Doralynne,4.09E+16,3394
Aubrie,4.89E+16,8581
Cathyleen,6.58E+16,6664
Bernie,6.06E+16,6196
Belva,5.86E+16,3573
Asia,4.73E+16,6303
Amalie,4.80E+16,1142
Meriel,4.51E+16,7638
Cherilyn,5.58E+16,7396
Cordi,6.87E+16,8981
Steffane,6.87E+16,8561
Ira,6.48E+16,4761
Maud,4.56E+16,8277
Sheelagh,5.60E+16,2956
Arlena,6.44E+16,4275
Emilia,5.57E+16,9679
Pamella,4.70E+16,4420
Marsiella,5.07E+16,5839
Ardeen,4.35E+16,4596
Jennica,6.30E+16,6297
Feliza,5.55E+16,9859
Drucie,6.51E+16,4381
Linet,5.10E+16,2534
Lelah,5.26E+16,8026
Goldie,4.12E+16,2246
Ricky,5.76E+16,5247
Larine,5.23E+16,3302
Myriam,5.91E+16,9644
Candi,5.05E+16,5171
Shauna,4.29E+16,3390
Heida,5.87E+16,6185
Starla,6.52E+16,8076
Willetta,6.78E+16,8486
Lolita,4.96E+16,5566
Rosene,5.77E+16,7533
Modestia,6.20E+16,6554
Lita,6.99E+16,8190
Gusty,4.54E+16,1684
Melisent,6.66E+16,6655
Katharina,5.94E+16,3431
Sean,6.87E+16,1651
Gilda,4.85E+16,3453
Nerta,5.96E+16,6433
Tatiania,4.62E+16,6758
Marjie,6.73E+16,7129
Gale,5.23E+16,4578
Sophia,4.77E+16,7209
Ellette,6.70E+16,4672
Ana,4.69E+16,6209
Hope,5.94E+16,8547
Fawne,6.85E+16,4797
Starla,4.75E+16,1507
Natka,6.63E+16,9882
Eadie,5.04E+16,8649
Debee,4.15E+16,7364
Brena,5.66E+16,8554
Imojean,4.06E+16,8837
Frieda,6.12E+16,1900
Mildrid,5.46E+16,9048
Inga,6.14E+16,7963
Wilma,6.51E+16,1300
Lynea,5.93E+16,3196
Ruthe,5.61E+16,9545
Karena,6.33E+16,1512
Katleen,6.23E+16,8243
Jan,4.11E+16,3146
Albertina,6.75E+16,2402
Lexine,4.80E+16,9414
Maurene,5.01E+16,7660
Maridel,6.96E+16,1980
Maisey,4.80E+16,9080
Siana,6.89E+16,3213
Margalo,5.03E+16,9578
Jerry,4.64E+16,5411
Queenie,4.23E+16,5669
June,4.15E+16,7852
Marcy,6.07E+16,7767
Orsola,4.69E+16,4614
Carree,6.88E+16,7167
Veda,6.25E+16,9632
Anica,5.74E+16,1000
Cherilyn,6.99E+16,7615
Georgetta,6.12E+16,4810
Kathy,4.60E+16,2336
Mireielle,6.06E+16,9994
Adelle,6.30E+16,8573
Goldie,5.22E+16,7193
Almeta,5.55E+16,2023
Leanna,5.20E+16,3409
Tani,5.98E+16,2484
Jobi,5.63E+16,9501
Rivalee,5.54E+16,1006
Cherrita,4.02E+16,9456
Carmencita,5.40E+16,9063
Zia,4.11E+16,8226
Lolita,5.84E+16,3091
Dione,6.29E+16,5824
Dode,6.75E+16,9311
Ana,4.48E+16,3889
Anestassia,5.24E+16,4130
Nicoli,6.51E+16,3833
Ivett,4.16E+16,5607
Lita,6.37E+16,2526
Alia,4.08E+16,3206
Joeann,4.33E+16,2691
Marleah,5.13E+16,2878
Pearline,5.71E+16,9083
Willetta,6.91E+16,7080
Alexine,5.51E+16,8113
Vivia,4.82E+16,3883
Henriette,4.63E+16,9254
Dennie,4.24E+16,1188
Damaris,5.72E+16,3725
Susette,4.77E+16,8171
Carmencita,5.57E+16,7652
Joeann,4.12E+16,3852
Mariele,6.71E+16,9979
Dulcinea,6.77E+16,2451
Hallie,4.84E+16,9314
Marylou,6.63E+16,8138
Gilligan,5.20E+16,9943
Lory,5.33E+16,5688
Doro,5.28E+16,7178
Catharine,6.09E+16,3211
Stevana,6.19E+16,6446
Jorry,4.02E+16,3069
Quintina,6.82E+16,3296
Frank,4.22E+16,1621
Vere,5.51E+16,7991
Gwyneth,6.78E+16,5002
Madeleine,4.32E+16,3333
Rozele,5.13E+16,4431
Dede,6.25E+16,8797
Janeczka,5.73E+16,9799
Merci,4.67E+16,7696
Katleen,4.92E+16,3369
Sam,6.61E+16,2255
Kirbee,5.72E+16,3634
Melodie,6.17E+16,2998
Ayn,6.92E+16,4372
Justinn,6.85E+16,7343
Tiffie,5.44E+16,3363
Corry,4.96E+16,9791
Kial,6.00E+16,1305
Emilia,6.24E+16,6040
Winny,5.80E+16,9292
Emelina,5.45E+16,8771
Justinn,5.95E+16,6025
Lynnea,6.06E+16,9579
Collen,5.97E+16,8527
Kamilah,4.43E+16,7010
Nannie,7.00E+16,9834
Lisette,4.48E+16,6337
Karina,5.59E+16,1954
Jeanna,4.34E+16,7080
Zsa Zsa,4.14E+16,5860
Fred,5.38E+16,9652
Lacie,6.03E+16,6255
Calla,4.60E+16,1539
Elyssa,5.60E+16,9543
Addia,4.99E+16,8290
Dacia,5.62E+16,9765
Gretal,6.67E+16,8028
Ginnie,5.45E+16,2380
Jacquetta,5.98E+16,4026
Cathyleen,6.87E+16,2902
Starla,4.91E+16,9567
Kamilah,6.57E+16,5562
Hallie,6.48E+16,2039
Lily,5.66E+16,7338
Angelique,5.52E+16,3134
Nannie,6.44E+16,8967
Sindee,4.32E+16,2615
Jinny,4.23E+16,8447
Orsola,5.15E+16,2269
Lilith,4.82E+16,5479
Karena,6.00E+16,2283
Allyce,6.74E+16,3875
Ivett,5.42E+16,5347
Orsola,6.25E+16,3089
Patricia,6.13E+16,7402
Hettie,4.55E+16,8808
Bobinette,5.00E+16,9863
Ruthe,4.46E+16,5425
Marinna,4.52E+16,9696
Sindee,4.84E+16,9715
Lita,6.93E+16,7468
Carree,4.38E+16,1275
Elie,4.68E+16,4907
Hollie,5.24E+16,5532
Josephine,5.82E+16,8600
Zsa Zsa,4.34E+16,5456
Jere,6.03E+16,9507
Jere,4.16E+16,4017
Penelopa,5.06E+16,3315
Adelle,6.76E+16,8504
Cissiee,5.02E+16,5597
Caressa,5.97E+16,7739
June,6.85E+16,4872
Lizzie,5.92E+16,5112
Ethel,4.91E+16,4535
Candi,6.68E+16,2716
Lulita,6.00E+16,4568
Ariela,5.74E+16,7971
Sibella,6.27E+16,9194
Kenna,4.96E+16,7156
Dione,6.71E+16,2693
Sadie,6.94E+16,9289
Dulcinea,4.54E+16,7699
Amelia,6.14E+16,5426
Daphne,6.59E+16,6875
Winny,5.23E+16,6753
Hallie,6.81E+16,4453
Ninnetta,5.75E+16,2645
Maud,6.99E+16,6286
Deedee,4.78E+16,8320
Margarette,4.63E+16,3281
Damaris,5.31E+16,5690
Starla,6.70E+16,9550
Queenie,4.27E+16,7312
Laurene,6.82E+16,10000
Elbertina,4.71E+16,4232
Steffane,5.73E+16,4210
Aubrie,5.88E+16,6894
Diena,5.04E+16,7759
Elmira,6.38E+16,5029
Feliza,5.27E+16,9718
Raquela,6.41E+16,5314
Maye,6.34E+16,1153
Melisent,5.61E+16,7884
Selma,6.41E+16,9050
Sara-Ann,4.54E+16,1476
Clementine,4.76E+16,7303
Phylis,4.43E+16,7339
Katleen,6.45E+16,1803
Aryn,4.97E+16,3977
Lindie,4.23E+16,5485
Aeriela,4.67E+16,9373
Hayley,5.99E+16,1690
Rhoda,6.92E+16,8518
Robinia,4.41E+16,5573
Elie,6.99E+16,7668
Marjie,6.76E+16,9543
Damaris,5.31E+16,5409
Charmaine,4.60E+16,6273
Anallese,4.70E+16,5205
Darci,6.41E+16,1143
Sara-Ann,5.47E+16,7857
Florie,5.02E+16,6238
Emylee,4.08E+16,3345
Carmencita,5.53E+16,5395
Laurene,4.61E+16,1298
Korrie,4.09E+16,3017
Mallory,6.29E+16,6614
Evita,5.77E+16,6476
Concettina,4.26E+16,6801
Wynne,6.26E+16,7202
Dulcinea,4.04E+16,4788
Kaja,6.27E+16,3584
Rosaline,4.08E+16,6839
Sam,4.48E+16,3932
Vonny,6.56E+16,2548
Lila,5.98E+16,2107
Coral,6.11E+16,5333
Madelle,5.52E+16,3069
Rosaline,5.76E+16,1155
Karlee,6.87E+16,6504
Patricia,6.48E+16,8763
Tina,5.80E+16,5690
Ottilie,5.22E+16,3375
Beth,4.97E+16,9524
Annaliese,5.42E+16,9743
Gretal,5.98E+16,1563
Max,6.62E+16,1392
Basia,5.50E+16,3006
Di,5.88E+16,6526
Elora,6.67E+16,6307
Claudina,6.64E+16,2408
Ronna,6.35E+16,7566
Diena,6.05E+16,2158
Amalie,6.48E+16,1174
Madelle,4.68E+16,5861
Janeczka,6.93E+16,6720
Trixi,4.62E+16,7980
Tierney,5.50E+16,5111
Merrie,6.34E+16,9093
Romona,4.71E+16,7697
Barbi,5.84E+16,7698
Gabriellia,6.15E+16,9011
Britni,4.35E+16,9789
Therine,6.83E+16,5917
Sheree,6.01E+16,9392
Selma,4.51E+16,6218
Nita,5.96E+16,8118
Etta,5.17E+16,1475
Gertrud,6.80E+16,6131
Karolina,5.99E+16,5789
Lulita,6.88E+16,2497
Darci,5.13E+16,4824
Anica,6.73E+16,8615
Leanna,6.43E+16,3275
Claresta,4.15E+16,7056
Lyssa,6.72E+16,5973
Sadie,5.76E+16,7199
Nessie,5.42E+16,6996
Coral,5.53E+16,7922
Celestyna,5.75E+16,4300
Orelia,5.90E+16,1549
Eve,4.15E+16,5782
Evita,4.54E+16,5752
Lita,6.06E+16,4221
Annaliese,5.91E+16,7285
Myriam,4.32E+16,5632
Annora,6.24E+16,8641
Jere,4.67E+16,6109
Sabina,4.16E+16,4803
Evita,5.52E+16,6358
Vita,6.68E+16,9430
Kore,4.70E+16,9544
Jobi,5.72E+16,3234
Emelina,4.75E+16,4219
Theodora,5.34E+16,9259
Lizzie,5.60E+16,5384
Dede,4.50E+16,8755
Natka,5.47E+16,8507
Farrah,5.78E+16,4628
Shaine,6.47E+16,4090
Emmey,5.10E+16,6235
Janis,6.41E+16,5327
Maridel,5.70E+16,1248
Cordi,5.56E+16,3277
Morganica,5.37E+16,5816
Ursulina,6.19E+16,3819
Tera,4.80E+16,5779
Ginnie,5.69E+16,2098
Zaria,6.16E+16,5286
Marika,5.11E+16,8467
Gisela,6.33E+16,5892
Quintina,5.36E+16,4816
Rozele,5.73E+16,5996
Nonnah,5.70E+16,7449
Kial,5.43E+16,4413
Marjie,5.97E+16,1174
Eolanda,5.73E+16,2308
Joy,6.16E+16,3952
Chandra,4.06E+16,7481
Bobbi,6.90E+16,7302
Abbie,6.50E+16,8563
Lanae,5.34E+16,8509
Audrie,5.40E+16,3187
Gale,6.44E+16,8350
Jaime,6.33E+16,2874
Kayla,6.23E+16,5915
Bernardine,4.82E+16,3646
Molli,6.50E+16,4934
Nollie,6.44E+16,3836
Silvana,6.83E+16,6379
Yetty,5.51E+16,9525
Drucie,4.28E+16,3921
Latisha,4.04E+16,7426
Arlina,6.45E+16,7922
Randa,5.09E+16,8982
Annaliese,4.40E+16,2163
Antonietta,6.39E+16,5667
Merry,4.71E+16,3530
Florie,5.94E+16,5019
Tori,6.07E+16,3055
Brynna,6.11E+16,1009
Jessy,4.21E+16,5038
Tarra,5.53E+16,2364
Sheree,6.45E+16,9835
Shaine,4.89E+16,5378
Emma,5.58E+16,6335
Merle,6.19E+16,7165
Queenie,6.74E+16,8114
Elise,6.26E+16,8231
Lisette,4.78E+16,7174
Ketti,4.48E+16,5811
Robbi,6.43E+16,7369
Lynnea,4.99E+16,7295
Rochette,4.85E+16,9668
Karina,4.03E+16,2595
Siana,6.13E+16,9703
Nannie,6.41E+16,5917
Vonny,4.54E+16,3329
Judy,4.79E+16,1253
Ofilia,4.57E+16,8892
Katleen,5.86E+16,9107
Ellette,6.87E+16,6269
Maud,5.60E+16,6837
Karlee,4.16E+16,8990
Ronna,6.03E+16,7047
Brooks,4.92E+16,8953
Corly,6.43E+16,4034
Harmonia,4.72E+16,6659
Gilda,6.47E+16,1802
Alejandra,5.54E+16,6818
Charlena,6.62E+16,1755
Corly,5.02E+16,2290
Kristina,5.59E+16,2643
Odessa,5.75E+16,1304
Krystle,4.95E+16,6944
Augustine,6.52E+16,7576
Merci,6.57E+16,7585
Jessy,4.37E+16,2663
Caressa,4.36E+16,7722
Felice,5.26E+16,4823
Merle,5.90E+16,4049
Phedra,5.55E+16,4355
Keelia,6.71E+16,4983
Chandra,5.26E+16,7583
Oralee,6.74E+16,6563
Esmeralda,6.05E+16,7524
Selia,4.20E+16,5610
Veda,6.45E+16,6485
Concettina,6.13E+16,4406
Kittie,6.26E+16,9496
Yvonne,5.36E+16,4568
Queenie,5.19E+16,1669
Beverley,5.40E+16,8478
Christal,4.41E+16,3801
Beverley,5.01E+16,7706
Doralynne,5.01E+16,3608
Glynnis,5.17E+16,3723
Aurelie,4.26E+16,9639
Anestassia,4.64E+16,7424
Joy,5.49E+16,3123
Ann-Marie,4.47E+16,5897
Melisent,6.99E+16,1169
Di,4.81E+16,8487
Therine,6.26E+16,7238
Patricia,4.42E+16,2367
Fred,4.72E+16,8343
Rani,6.86E+16,9989
Collen,5.25E+16,1768
Fayre,5.24E+16,2898
Jillayne,6.06E+16,7658
Bobinette,6.10E+16,9911
Cathyleen,6.56E+16,2425
Ingrid,6.67E+16,4374
Corina,6.31E+16,3863
Frieda,6.71E+16,9680
Gusty,6.04E+16,6661
Paule,5.69E+16,6563
Mathilda,4.34E+16,2619
Rosene,6.37E+16,2426
Edee,4.83E+16,5179
Marnia,5.80E+16,6312
Odessa,5.26E+16,1178
Nerta,5.30E+16,7517
Cyndie,4.48E+16,2114
Evaleen,6.80E+16,8172
Rani,4.21E+16,1365
Janis,4.59E+16,7511
Ursulina,6.98E+16,5115
Teddie,4.31E+16,7977
Jeanna,5.12E+16,6195
Lita,4.77E+16,1154
Robbi,6.82E+16,4543
Nicoli,4.44E+16,4495
Amara,4.66E+16,2997
Libbie,4.02E+16,4395
Clementine,4.95E+16,6155
Raf,4.83E+16,8558
Cacilie,5.68E+16,2371
Maryellen,6.27E+16,8019
Jinny,5.86E+16,3066
Cindelyn,5.83E+16,2326
Nollie,5.54E+16,9761
Antonietta,4.08E+16,8369
Dode,5.85E+16,3390
Joy,4.63E+16,3490
Benita,4.76E+16,2715
Brianna,4.94E+16,6597
Jacquetta,5.63E+16,6922
Angela,4.72E+16,3186
Ernesta,5.56E+16,6305
Zondra,4.52E+16,7341
Aaren,6.92E+16,2291
Bertine,6.70E+16,8651
Ada,4.54E+16,7137
Cyndie,5.84E+16,9544
Lynde,6.79E+16,3781
Imojean,5.82E+16,8051
Kristan,5.11E+16,2733
Ashlee,6.36E+16,3240
Lily,5.02E+16,7089
Alleen,5.19E+16,7253
Dawn,5.33E+16,6633
Renae,5.14E+16,9832
Hyacinthe,6.57E+16,6916
Basia,6.92E+16,3690
Minda,6.35E+16,5986
Corly,6.53E+16,9776
Rayna,6.41E+16,7891
Damaris,6.52E+16,2656
Rebeca,6.92E+16,5353
Shaylyn,4.19E+16,8593
Zia,5.74E+16,8338
Atlanta,5.24E+16,8282
Trudie,6.07E+16,7203
Georgetta,6.76E+16,8323
Renae,6.79E+16,9133
Barbara,4.62E+16,3352
Maurene,4.80E+16,9510
Annabela,4.14E+16,1356
Morganica,5.59E+16,1795
Demetris,6.63E+16,7799
Florie,5.25E+16,5204
Georgetta,4.69E+16,2523
Jasmina,4.77E+16,1492
Claudina,6.92E+16,7710
Lulita,5.66E+16,8099
Dacia,4.26E+16,9258
Britni,6.82E+16,5345
Barbara,5.13E+16,7943
Maisey,6.63E+16,7350
Ann-Marie,6.78E+16,7162
Oralee,4.33E+16,2187
Gertrud,6.09E+16,9968
Marylou,6.36E+16,4110
Randa,5.64E+16,6946
Bobinette,5.83E+16,8658
Fawne,5.08E+16,4975
Correy,5.71E+16,5351
Kamilah,6.04E+16,7693
Annice,5.18E+16,8627
Dorthy,4.67E+16,5828
Kristina,5.83E+16,8593
Brena,6.87E+16,5428
Addia,4.28E+16,4409
Josephine,4.09E+16,3122
Raf,6.63E+16,7629
Basia,6.72E+16,5342
Valera,6.62E+16,1692
Gerrie,4.17E+16,4481
Elmira,4.74E+16,5770
Lucille,6.85E+16,9695
Aeriela,6.11E+16,1305
Andeee,5.26E+16,1576
Kaja,5.72E+16,8646
Phedra,6.79E+16,5428
Marline,6.60E+16,2281
Ardeen,5.34E+16,8197
Kellen,5.10E+16,9775
Nollie,5.47E+16,4058
Cristine,5.52E+16,9547
Steffane,4.08E+16,1721
Sean,4.91E+16,4621
Sophia,4.75E+16,8786
Dulcinea,5.12E+16,9303
Violet,6.16E+16,3945
Nannie,5.07E+16,7177
Lily,6.89E+16,1033
Laure,4.69E+16,4911
Ronna,6.86E+16,5373
Selia,5.52E+16,9712
Raina,4.62E+16,3255
Rosanne,4.85E+16,4813
Hyacinthe,6.34E+16,8641
Katleen,6.66E+16,1155
Bee,4.08E+16,5566
Mary,6.80E+16,7461
Alameda,4.46E+16,4815
Lonnie,5.29E+16,3730
Darlleen,5.33E+16,4668
Bibby,4.37E+16,4511
Magdalena,4.71E+16,3666
Daphne,4.70E+16,1551
Phedra,5.30E+16,1598
Kayla,6.33E+16,6734
Dulcinea,4.31E+16,2408
Heddie,5.81E+16,9957
Kellen,6.24E+16,1809
Paule,6.72E+16,3568
Dede,5.57E+16,7267
Allyce,5.10E+16,2663
Tarra,4.20E+16,7217
Allyce,6.87E+16,8696
Tami,5.41E+16,5632
Frances,5.11E+16,2151
Raquela,4.81E+16,5793
Tani,4.86E+16,9654
Chloris,4.29E+16,6902
Grier,5.54E+16,6470
Lynde,5.28E+16,2747
Myriam,6.75E+16,5163
Merci,4.24E+16,7641
Ezmeralda,6.91E+16,8285
Cam,4.23E+16,3815
Coral,5.22E+16,6060
Gwyneth,4.56E+16,4038
Kerrin,6.09E+16,6141
Carolina,5.70E+16,2416
Esmeralda,6.02E+16,8753
Merrie,5.67E+16,7156
Nannie,6.35E+16,8726
Selia,6.33E+16,2511
Dianemarie,6.65E+16,7304
Elka,5.02E+16,4212
Fanny,5.27E+16,6635
Melodie,5.98E+16,1270
Aeriela,6.75E+16,6097
Kara-Lynn,4.43E+16,2760
Bill,5.17E+16,9824
Sashenka,4.56E+16,9549
Joeann,4.30E+16,4924
Sashenka,6.06E+16,1249
Babita,5.16E+16,6450
Ezmeralda,4.41E+16,2230
Jan,5.76E+16,9641
Wilma,5.86E+16,1445
Albertina,4.34E+16,6600
Brianna,5.54E+16,6406
Phylis,5.93E+16,3601
Kimberley,5.45E+16,4218
Berta,6.00E+16,2779
Teriann,4.18E+16,1260
Marline,6.24E+16,2571
Randa,6.28E+16,4891
Dyann,6.34E+16,4281
Farrah,5.73E+16,6802
Priscilla,6.53E+16,5030
Nikki,6.48E+16,4561
Moyna,5.98E+16,3598
Gianina,4.23E+16,6461
Fina,5.98E+16,5726
